Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_1324	XV	716922	717173	+	252	2.74157049829587	-1.92483941735291	1.85184547776244	-1.03941686305202	0.298610904747937	NA	1	1	3	7	0.967860362609672	1.34304166716469	2.63214802590498	6.02323193750413
Interval_1325	XV	742232	742605	+	374	19.4233663443238	0.413866581378249	0.564131151044982	0.733635397746805	0.463170981106035	0.845916875534662	17	21	20	18	16.4536261643644	28.2038750104584	17.5476535060332	15.4883106964392
Interval_1326	XV	757688	757880	+	193	3.29244634142647	-1.43200887930685	1.59864276087961	-0.895765404472808	0.370378070466525	NA	1	2	3	8	0.967860362609672	2.68608333432937	2.63214802590498	6.88369364286186
Interval_1327	XV	761468	762583	+	1116	28.5291351512572	-0.161005135681648	0.471988788916305	-0.341120677996016	0.733012735046314	0.934079155974468	24	23	37	32	23.2286487026321	30.8899583447878	32.4631589861615	27.5347745714475
Interval_1328	XV	769742	770660	+	919	24.74509275731	-0.099760994526453	0.504546503601827	-0.19772408254598	0.843260946535683	0.952452021638291	27	16	35	24	26.1322297904611	21.488666674635	30.7083936355582	20.6510809285856
Interval_1329	XV	772307	772567	+	261	7.44859140911216	0.367374067353789	0.90235704937166	0.407127165028082	0.683914592621834	NA	9	6	7	8	8.71074326348705	8.05825000298812	6.14167872711163	6.88369364286186
Interval_1330	XV	779514	780954	+	1441	50.5719946518901	0.520346222976997	0.392197409373692	1.32674569117616	0.18459282099669	0.622198968069925	46	56	48	47	44.5215766800449	75.2103333612225	42.1143684144798	40.4417001518134
Interval_1331	XV	796939	797346	+	408	16.685371516709	-1.03461984426182	0.619011511512967	-1.6714064682465	0.0946414191768563	0.494742269110153	14	6	23	29	13.5500450765354	8.05825000298812	20.1798015319382	24.9533894553743
Interval_1332	XV	812355	813775	+	1421	4.24890980027	-1.02679903082489	2.37427785813413	-0.432467930114894	0.665401355742857	NA	3	2	13	0	2.90358108782902	2.68608333432937	11.4059747789216	0
Interval_1333	XV	816922	817172	+	251	4.16583626814845	0.191717311196851	1.27638412121211	0.150203459923011	0.880604096241482	NA	5	3	3	6	4.83930181304836	4.02912500149406	2.63214802590498	5.1627702321464
Interval_1334	XV	825168	826580	+	1413	30.5950740774918	-0.307993711636292	0.456820302687832	-0.674211959985412	0.500176566980738	0.855369950044211	30	19	42	36	29.0358108782902	25.5177916761291	36.8500723626698	30.9766213928784
Interval_1335	XV	831961	832725	+	765	19.8624131657802	1.08776240873903	0.573085623532019	1.89808008449938	0.0576855332190401	0.36229834892246	20	26	13	16	19.3572072521934	34.9190833462819	11.4059747789216	13.7673872857237
Interval_1336	XV	834405	835106	+	702	2.75995967763689	-1.22892992917859	1.82479921739677	-0.673460355233908	0.500654462266106	NA	2	1	1	8	1.93572072521934	1.34304166716469	0.877382675301661	6.88369364286186
Interval_1337	XV	836535	837310	+	776	29.7453341661513	-0.0598805268523287	0.458982984435475	-0.130463500571767	0.896199729614317	0.971903557705961	31	21	32	38	30.0036712408998	28.2038750104584	28.0762456096532	32.6975448035938
Interval_1338	XV	841703	842598	+	896	11.9376168706009	0.502329766742135	0.711965968574768	0.705553058593112	0.48046612488071	0.855369950044211	19	7	10	13	18.3893468895838	9.40129167015281	8.77382675301662	11.1860021696505
Interval_1339	XV	849521	849951	+	431	4.68017124650331	1.36919019664434	1.22024046901348	1.1220658807942	0.261834429481228	NA	7	5	4	2	6.7750225382677	6.71520833582343	3.50953070120665	1.72092341071547
Interval_1340	XV	866633	867172	+	540	30.1189651292721	0.723895940621483	0.465815807312457	1.55403901983926	0.120175109407786	0.536200135958813	32	33	26	26	30.9715316035095	44.3203750164347	22.8119495578432	22.3720043393011
Interval_1341	XV	877769	878286	+	518	23.5279569166375	0.286787151318606	0.511336534643929	0.560857931886895	0.574894390207824	0.887980331141541	31	16	27	22	30.0036712408998	21.488666674635	23.6893322331449	18.9301575178701
Interval_1342	XV	880389	880874	+	486	6.54993953148138	-0.12066432660912	1.03944597522296	-0.116085231445759	0.907584993276438	NA	10	2	4	12	9.67860362609672	2.68608333432937	3.50953070120665	10.3255404642928
Interval_1343	XV	881874	882512	+	639	33.3589443716713	0.101881917979752	0.437510537547432	0.232867346580667	0.815864415086857	0.939630063509793	34	27	35	39	32.9072523287288	36.2621250134465	30.7083936355582	33.5580065089516
Interval_1344	XV	891784	892173	+	390	10.7402446508905	-0.498288845255864	0.743780621898443	-0.669940612305843	0.502895649071183	0.855369950044211	10	6	16	13	9.67860362609672	8.05825000298812	14.0381228048266	11.1860021696505
Interval_1345	XV	901282	901631	+	350	19.6384817706633	0.376463133286293	0.560609661717646	0.671524518740636	0.501886445248788	0.855369950044211	17	21	20	19	16.4536261643644	28.2038750104584	17.5476535060332	16.3487724017969
Interval_1346	XV	903793	904462	+	670	22.7431373378759	0.923830572590018	0.521173549197396	1.77259681350427	0.0762955401263466	0.421557003356333	27	25	17	19	26.1322297904611	33.5760416791172	14.9155054801282	16.3487724017969
Interval_1347	XV	907807	909175	+	1369	42.0957295358685	-0.248144738520861	0.402765689176002	-0.616101979859623	0.537827215464415	0.875546145301422	38	30	57	48	36.7786937791675	40.2912500149406	50.0108124921947	41.3021618571712
Interval_1348	XV	911798	912927	+	1130	31.5415831057353	0.353714519236937	0.45006024930895	0.785927039279855	0.431910232493026	0.828698094431674	41	23	31	33	39.6822748669965	30.8899583447878	27.1988629343515	28.3952362768052
Interval_1349	XV	925291	925485	+	195	4.1876625903273	-0.374674517338537	1.33063080738822	-0.281576614082724	0.778268174174944	NA	6	1	8	3	5.80716217565803	1.34304166716469	7.01906140241329	2.5813851160732
Interval_1350	XV	931256	931873	+	618	17.5742126898699	-0.499709665879568	0.593697920419262	-0.841690106521982	0.399961437511507	0.826581809055645	11	14	24	23	10.6464639887064	18.8025833403056	21.0571842072399	19.7906192232279
Interval_1351	XV	949367	949676	+	310	6.02377003351773	0.195192220845339	1.06885122644321	0.182618699418884	0.855097211064809	NA	9	3	10	3	8.71074326348705	4.02912500149406	8.77382675301662	2.5813851160732
Interval_1352	XV	965882	966307	+	426	3.48382962034732	2.09070641525867	1.59800710599246	1.30832110033717	0.190764421235863	NA	2	7	1	2	1.93572072521934	9.40129167015281	0.877382675301661	1.72092341071547
Interval_1353	XV	967916	968507	+	592	21.6631746018236	-0.372810462927964	0.53195425600243	-0.700831807850526	0.483407985165299	0.855369950044211	17	16	31	25	16.4536261643644	21.488666674635	27.1988629343515	21.5115426339433
Interval_1354	XV	978369	979819	+	1451	90.9713033160946	0.283146097564969	0.295640484422135	0.95773790290735	0.338194938898859	0.786384183581178	105	73	94	95	101.625338074016	98.0420417030222	82.4739714783562	81.7438620089846
Interval_1355	XV	980728	980944	+	217	4.69856042584433	1.74043761730996	1.2374134350271	1.40651262386839	0.159571958680778	NA	8	5	2	3	7.74288290087737	6.71520833582343	1.75476535060332	2.5813851160732
Interval_1356	XV	987289	989663	+	2375	131.618918458901	0.0758480727651842	0.277177171839639	0.273644731497102	0.78435765478904	0.939630063509793	147	95	164	131	142.275473303622	127.588958380645	143.890758749472	112.720483401863
Interval_1357	XV	1003300	1004506	+	1207	17.3834223886609	0.142437025018664	0.592609817330855	0.240355493366964	0.810054678095136	0.939630063509793	17	15	14	24	16.4536261643644	20.1456250074703	12.2833574542233	20.6510809285856
Interval_1358	XV	1009623	1010071	+	449	10.103914462586	-0.754456385385739	0.780632859470618	-0.966467624610844	0.333810239644465	0.786384183581178	6	7	15	14	5.80716217565803	9.40129167015281	13.1607401295249	12.0464638750083
Interval_1359	XV	1010695	1010928	+	234	2.48212883195767	-0.581883601938999	1.97353260165582	-0.294843673446686	0.768113302050144	NA	4	0	2	5	3.87144145043869	0	1.75476535060332	4.30230852678867
Interval_1360	XV	1017731	1019425	+	1695	13.7659631606915	-0.820025110583522	0.694770563885114	-1.18028188471025	0.23788812060997	0.681111077762074	7	10	26	14	6.7750225382677	13.4304166716469	22.8119495578432	12.0464638750083
Interval_1361	XV	1028822	1029009	+	188	4.9768288873662	-0.922003458182833	1.19480585050068	-0.771676383904943	0.440306121329558	NA	3	3	4	11	2.90358108782902	4.02912500149406	3.50953070120665	9.46507875893506
Interval_1362	XV	1039254	1039719	+	466	14.0496119622609	-0.702277507592084	0.656658280897124	-1.06947179076556	0.284857133374061	0.735740465785667	11	8	23	17	10.6464639887064	10.7443333373175	20.1798015319382	14.6278489910815
Interval_1363	XV	1042943	1043690	+	748	19.5872827590967	0.663865702036121	0.55571515070782	1.1946150850675	0.232237452687019	0.677561148960821	26	17	14	21	25.1643694278515	22.8317083417997	12.2833574542233	18.0696958125124
Interval_1364	XV	1044426	1044617	+	192	4.92257395299837	-0.665508865477106	1.16368376989333	-0.571898382271081	0.567390820074747	NA	5	2	7	7	4.83930181304836	2.68608333432937	6.14167872711163	6.02323193750413
Interval_1365	XV	1050797	1050975	+	179	2.19939263404353	1.26795110874908	2.06809162943624	0.61310199736881	0.539808899614582	NA	5	1	2	1	4.83930181304836	1.34304166716469	1.75476535060332	0.860461705357733
Interval_1366	XV	1064480	1064938	+	459	6.97447193227718	-0.486265000100084	0.971187941967896	-0.500690936416258	0.616588652007455	NA	9	2	9	10	8.71074326348705	2.68608333432937	7.89644407771495	8.60461705357733
Interval_1367	XV	1084225	1084483	+	259	7.64899077874683	1.30618573669399	0.952886844668838	1.37076689011059	0.170447635430686	NA	6	12	4	6	5.80716217565803	16.1165000059762	3.50953070120665	5.1627702321464
Interval_1368	XVI	6541	6915	+	375	7.71673105432863	0.964677106863788	0.899292764637834	1.07270640307251	0.283402866565101	NA	10	8	7	5	9.67860362609672	10.7443333373175	6.14167872711163	4.30230852678867
Interval_1369	XVI	22106	22747	+	642	12.1554928159214	0.720872484001314	0.708794116607415	1.01704072749886	0.309134055121544	0.763067763164433	12	14	8	13	11.6143243513161	18.8025833403056	7.01906140241329	11.1860021696505
Interval_1370	XVI	24581	24915	+	335	8.42958011502243	-0.506360067372603	0.868503719070004	-0.583025790511081	0.559875938582173	NA	10	3	13	10	9.67860362609672	4.02912500149406	11.4059747789216	8.60461705357733
Interval_1371	XVI	29898	30399	+	502	8.18773301426922	0.126251549635558	0.861903354941042	0.146479937584411	0.883542526573459	NA	8	7	7	11	7.74288290087737	9.40129167015281	6.14167872711163	9.46507875893506
Interval_1372	XVI	40243	40997	+	755	32.0848172997731	-0.206570094922074	0.459086363163663	-0.449959117710565	0.652739919182248	0.902979300382556	31	22	48	31	30.0036712408998	29.5469166776231	42.1143684144798	26.6743128660897
Interval_1373	XVI	55956	56521	+	566	18.3893534195365	0.552679801601033	0.593731964571015	0.930857414760138	0.351927325490418	0.794535594707403	15	22	14	20	14.5179054391451	29.5469166776231	12.2833574542233	17.2092341071547
Interval_1374	XVI	66822	67812	+	991	20.3070045913583	-0.0805829229655829	0.538696695253492	-0.14958867146505	0.881089146472433	0.965558134947395	20	15	25	23	19.3572072521934	20.1456250074703	21.9345668825415	19.7906192232279
Interval_1375	XVI	74572	75548	+	977	45.799535174723	0.941940827603806	0.391302426638481	2.40719393359155	0.0160756306705141	0.1525437562539	58	48	38	34	56.135901031361	64.466000023905	33.3405416614631	29.2556979821629
Interval_1376	XVI	76358	76605	+	248	23.6577359877022	0.447677457300368	0.507429126947833	0.882246275441717	0.377643642314631	0.816046781536319	26	22	20	26	25.1643694278515	29.5469166776231	17.5476535060332	22.3720043393011
Interval_1377	XVI	96389	96772	+	384	6.73159423796952	-1.5483799773106	1.02392705980182	-1.51219753642441	0.130483617577932	NA	3	3	12	11	2.90358108782902	4.02912500149406	10.5285921036199	9.46507875893506
Interval_1378	XVI	98779	99537	+	759	11.2046113331696	-0.0782231796294816	0.797768583595661	-0.098052469397727	0.92189062950506	0.977208969991146	18	3	8	19	17.4214865269741	4.02912500149406	7.01906140241329	16.3487724017969
Interval_1379	XVI	102650	103109	+	460	4.05456436632392	1.12430296751831	1.39091655095075	0.808318059591572	0.418907508791213	NA	10	1	2	4	9.67860362609672	1.34304166716469	1.75476535060332	3.44184682143093
Interval_1380	XVI	105540	107083	+	1544	23.3544056972079	0.267456207964036	0.510714279368516	0.52369048363938	0.600493835616166	0.899195743555596	29	17	21	28	28.0679505156805	22.8317083417997	18.4250361813349	24.0929277500165
Interval_1381	XVI	108370	108627	+	258	9.80940014086915	0.214238578677871	0.774219551253402	0.276715536737655	0.781998540961685	0.939630063509793	12	7	9	12	11.6143243513161	9.40129167015281	7.89644407771495	10.3255404642928
Interval_1382	XVI	110991	111272	+	282	2.82235698514112	3.60607829208736	2.14359225523815	1.68225943309668	0.0925185438254954	NA	8	2	0	1	7.74288290087737	2.68608333432937	0	0.860461705357733
Interval_1383	XVI	114193	115708	+	1516	36.5572025311835	-1.15505156907532	0.438036102262357	-2.63688669292267	0.008367077441238	0.0996883485941528	22	18	56	60	21.2929279774128	24.1747500089644	49.133429816893	51.627702321464
Interval_1384	XVI	129744	130178	+	435	7.88815797844828	-3.14150905904705	1.15822505593301	-2.71234769352871	0.00668084753743785	NA	3	0	15	18	2.90358108782902	0	13.1607401295249	15.4883106964392
Interval_1385	XVI	132074	133129	+	1056	26.7506017953732	-0.7001958832089	0.496199327860188	-1.41111816138169	0.158209775763555	0.575103390545972	20	16	45	31	19.3572072521934	21.488666674635	39.4822203885748	26.6743128660897
Interval_1386	XVI	163706	164017	+	312	7.65856398931038	-0.427603688352172	0.917239253648403	-0.466185552625816	0.64108268970251	NA	4	7	9	11	3.87144145043869	9.40129167015281	7.89644407771495	9.46507875893506
Interval_1387	XVI	174408	174876	+	469	4.91208813877959	0.820235993385505	1.22916662719681	0.66731066011457	0.504573718587228	NA	2	8	5	3	1.93572072521934	10.7443333373175	4.38691337650831	2.5813851160732
Interval_1388	XVI	184425	184630	+	206	1.30761352798053	-3.64009005469996	3.63917089850112	-1.00025257296908	0.317188292770331	NA	0	0	4	2	0	0	3.50953070120665	1.72092341071547
Interval_1389	XVI	188653	189115	+	463	11.4937826868089	0.173382732276864	0.714183304355986	0.242770632160341	0.80818308719357	0.939630063509793	14	8	10	15	13.5500450765354	10.7443333373175	8.77382675301662	12.906925580366
Interval_1390	XVI	202710	203104	+	395	7.11191838866575	-0.503550947872543	0.949725992301828	-0.530206556369063	0.595968725778009	NA	4	6	10	9	3.87144145043869	8.05825000298812	8.77382675301662	7.7441553482196
Interval_1391	XVI	207395	207790	+	396	5.93499804951311	0.812869260961466	1.04076919886429	0.781027399589156	0.434786379789541	NA	10	4	5	5	9.67860362609672	5.37216666865875	4.38691337650831	4.30230852678867
Interval_1392	XVI	214204	215681	+	1478	78.1431996490146	0.195091308722709	0.324443710135225	0.601310189189358	0.54763340432238	0.875546145301422	73	72	90	77	70.653806470506	96.6990000358575	78.9644407771495	66.2555513125454
Interval_1393	XVI	227611	228087	+	477	14.5873594620909	0.0408803837522129	0.630277490158888	0.0648609293375006	0.948284728930322	0.986713430698655	14	12	17	16	13.5500450765354	16.1165000059762	14.9155054801282	13.7673872857237
Interval_1394	XVI	246341	246756	+	416	5.92630007063485	-0.479680455065114	1.04436736558026	-0.459302416825902	0.64601701246166	NA	6	3	6	10	5.80716217565803	4.02912500149406	5.26429605180997	8.60461705357733
Interval_1395	XVI	256954	257352	+	399	14.557074169048	-0.102177953381809	0.646162223053839	-0.158130496857126	0.874353969914557	0.961348886316635	19	7	19	16	18.3893468895838	9.40129167015281	16.6702708307316	13.7673872857237
Interval_1396	XVI	264438	264888	+	451	7.92702326047027	-2.21794440017353	1.00451278710664	-2.2079802553455	0.0272456495781209	NA	3	2	18	12	2.90358108782902	2.68608333432937	15.7928881554299	10.3255404642928
Interval_1397	XVI	280092	280412	+	321	11.40979806514	-0.246614023524327	0.764275021943656	-0.322677068389797	0.746939820693763	0.934085885184392	17	3	12	17	16.4536261643644	4.02912500149406	10.5285921036199	14.6278489910815
Interval_1398	XVI	281511	282090	+	580	24.9435247076118	0.182287083692027	0.494942464433284	0.36829954346461	0.712649892900298	0.93248959191605	31	17	28	26	30.0036712408998	22.8317083417997	24.5667149084465	22.3720043393011
Interval_1399	XVI	296824	297391	+	568	22.0816273306997	-0.175935288028752	0.519876675031031	-0.338417352573571	0.7350486992956	0.934079155974468	22	15	25	29	21.2929279774128	20.1456250074703	21.9345668825415	24.9533894553743
Interval_1400	XVI	302808	303028	+	221	5.56325237368805	0.894531020627741	1.08393308225992	0.825264064053396	0.409221689119588	NA	8	5	3	6	7.74288290087737	6.71520833582343	2.63214802590498	5.1627702321464
Interval_1401	XVI	309679	310153	+	475	10.1859316649221	-0.183040801650003	0.768799781427308	-0.238086438201349	0.811814053087695	0.939630063509793	10	7	9	16	9.67860362609672	9.40129167015281	7.89644407771495	13.7673872857237
Interval_1402	XVI	321781	321995	+	215	2.66548924174919	-0.399706698426865	1.79581448240029	-0.222576832041479	0.823864869496857	NA	2	2	1	6	1.93572072521934	2.68608333432937	0.877382675301661	5.1627702321464
Interval_1403	XVI	338795	340909	+	2115	60.7749888428151	-0.179986541210548	0.349270512792574	-0.515321318629148	0.606328504080032	0.900708740165314	66	37	78	71	63.8787839322383	49.6925416850934	68.4358486735296	61.092781080399
Interval_1404	XVI	364517	365076	+	560	5.42042557725195	-1.60254018019572	1.17737330218566	-1.36111476047638	0.17347742575602	NA	4	1	7	12	3.87144145043869	1.34304166716469	6.14167872711163	10.3255404642928
