PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_327	V	434429	434638	+	11	NA	promoter-TSS (tH(GUG)E2)	tRNA-promoter-TSS (tH(GUG)E2)	79	tH(GUG)E2	tH(GUG)E2	tH(GUG)E2			tH(GUG)E2			tRNA
SPT5_T15_R2_peak_434	VII	968994	969519	+	11	NA	promoter-TSS (YGR238C)	protein_coding-promoter-TSS (YGR238C)	-569	YGR238C	YGR238C	YGR238C			KEL2			protein_coding
SPT5_T15_R2_peak_333	V	471867	472574	+	11	NA	TTS (YER152C)	protein_coding-TTS (YER152C)	204	YER151C	YER151C	YER151C			UBP3			protein_coding
SPT5_T15_R2_peak_424	VII	848327	848915	+	11	NA	promoter-TSS (YGR175C)	protein_coding-promoter-TSS (YGR175C)	-99	YGR176W	YGR176W	YGR176W			YGR176W			protein_coding
SPT5_T15_R2_peak_732	XIII	512784	514100	+	11	NA	promoter-TSS (YMR123W)	protein_coding-promoter-TSS (YMR123W)	-151	YMR123W	YMR123W	YMR123W			PKR1			protein_coding
SPT5_T15_R2_peak_535	X	606720	606929	+	11	NA	Intergenic	Intergenic	-1173	YJR094C	YJR094C	YJR094C			IME1			protein_coding
SPT5_T15_R2_peak_228	IV	1402793	1403293	+	11	NA	promoter-TSS (YDR472W)	protein_coding-promoter-TSS (YDR472W)	124	snR13	snR13	snR13			snR13			snoRNA
SPT5_T15_R2_peak_940	XVI	202711	203104	+	11	NA	promoter-TSS (YPL181W)	protein_coding-promoter-TSS (YPL181W)	-371	YPL183C	YPL183C	YPL183C			RTT10			protein_coding
SPT5_T15_R2_peak_562	XI	171435	171682	+	11	NA	promoter-TSS (YKL146W)	protein_coding-promoter-TSS (YKL146W)	-225	YKL146W	YKL146W	YKL146W			AVT3			protein_coding
SPT5_T15_R2_peak_170	IV	644783	645312	+	11	NA	promoter-TSS (YDR098C)	protein_coding-promoter-TSS (YDR098C)	-12	YDR098C	YDR098C	YDR098C			GRX3			protein_coding
SPT5_T15_R2_peak_769	XIV	27445	27674	+	11	NA	TTS (YNL327W)	protein_coding-TTS (YNL327W)	788	YNL326C	YNL326C	YNL326C			PFA3			protein_coding
SPT5_T15_R2_peak_723	XIII	413028	413543	+	11	NA	promoter-TSS (YMR073C)	protein_coding-promoter-TSS (YMR073C)	188	YMR074C	YMR074C	YMR074C			YMR074C			protein_coding
SPT5_T15_R2_peak_637	XII	541442	541664	+	11	NA	promoter-TSS (YLR194C)	protein_coding-promoter-TSS (YLR194C)	20	YLR194C	YLR194C	YLR194C			YLR194C			protein_coding
SPT5_T15_R2_peak_606	XII	63842	64099	+	11	NA	promoter-TSS (YLL040C)	protein_coding-promoter-TSS (YLL040C)	-325	YLL040C	YLL040C	YLL040C			VPS13			protein_coding
SPT5_T15_R2_peak_100	III	209758	210335	+	11	NA	promoter-TSS (YCR045C)	protein_coding-promoter-TSS (YCR045C)	377	YCR046C	YCR046C	YCR046C			IMG1			protein_coding
SPT5_T15_R2_peak_218	IV	1305728	1306003	+	11	NA	promoter-TSS (YDR420W)	protein_coding-promoter-TSS (YDR420W)	235	tS(AGA)D3	tS(AGA)D3	tS(AGA)D3			tS(AGA)D3			tRNA
SPT5_T15_R2_peak_347	VI	81938	82319	+	11	NA	promoter-TSS (YFL026W)	protein_coding-promoter-TSS (YFL026W)	-216	YFL027C	YFL027C	YFL027C			GYP8			protein_coding
SPT5_T15_R2_peak_509	X	227944	228663	+	10	NA	TTS (YJL103C)	protein_coding-TTS (YJL103C)	176	snR37	snR37	snR37			snR37			snoRNA
SPT5_T15_R2_peak_148	IV	485514	485887	+	10	NA	promoter-TSS (YDR019C)	protein_coding-promoter-TSS (YDR019C)	-335	YDR019C	YDR019C	YDR019C			GCV1			protein_coding
SPT5_T15_R2_peak_78	II	668458	668757	+	10	NA	promoter-TSS (YBR222C)	protein_coding-promoter-TSS (YBR222C)	-114	YBR223W-A	YBR223W-A	YBR223W-A			YBR223W-A			protein_coding
SPT5_T15_R2_peak_543	X	683568	683814	+	10	NA	promoter-TSS (YJR137C)	protein_coding-promoter-TSS (YJR137C)	-406	YJR137C	YJR137C	YJR137C			MET5			protein_coding
SPT5_T15_R2_peak_651	XII	682506	682704	+	10	NA	promoter-TSS (YLR271W)	protein_coding-promoter-TSS (YLR271W)	-132	YLR271W	YLR271W	YLR271W			YLR271W			protein_coding
SPT5_T15_R2_peak_711	XIII	298215	298402	+	10	NA	promoter-TSS (YMR013W-A)	protein_coding-promoter-TSS (YMR013W-A)	1	snR73	snR73	snR73			snR73			snoRNA
SPT5_T15_R2_peak_201	IV	1145900	1146384	+	10	NA	promoter-TSS (YDR337W)	protein_coding-promoter-TSS (YDR337W)	-177	YDR337W	YDR337W	YDR337W			MRPS28			protein_coding
SPT5_T15_R2_peak_106	III	238809	239151	+	10	NA	promoter-TSS (YCR069W)	protein_coding-promoter-TSS (YCR069W)	-75	YCR069W	YCR069W	YCR069W			CPR4			protein_coding
SPT5_T15_R2_peak_37	II	290066	290382	+	10	NA	TTS (YBR025C)	protein_coding-TTS (YBR025C)	779	YBR024W	YBR024W	YBR024W			SCO2			protein_coding
SPT5_T15_R2_peak_38	II	307065	307525	+	10	NA	promoter-TSS (TLC1)	ncRNA-promoter-TSS (TLC1)	50	snR161	snR161	snR161			snR161			snoRNA
SPT5_T15_R2_peak_860	XV	343564	343761	+	10	NA	promoter-TSS (YOR008C-A)	protein_coding-promoter-TSS (YOR008C-A)	-267	YOR008W-B	YOR008W-B	YOR008W-B			YOR008W-B			protein_coding
SPT5_T15_R2_peak_780	XIV	172798	173223	+	10	NA	promoter-TSS (YNL252C)	protein_coding-promoter-TSS (YNL252C)	-724	YNL252C	YNL252C	YNL252C			MRPL17			protein_coding
SPT5_T15_R2_peak_633	XII	502238	502441	+	10	NA	promoter-TSS (YLR172C)	protein_coding-promoter-TSS (YLR172C)	-82	YLR173W	YLR173W	YLR173W			YLR173W			protein_coding
SPT5_T15_R2_peak_845	XV	181144	181774	+	10	NA	promoter-TSS (YOL078W)	protein_coding-promoter-TSS (YOL078W)	-32	YOL080C	YOL080C	YOL080C			REX4			protein_coding
SPT5_T15_R2_peak_94	III	125192	125375	+	10	NA	TTS (YCR007C)	protein_coding-TTS (YCR007C)	1447	YCR007C	YCR007C	YCR007C			YCR007C			protein_coding
SPT5_T15_R2_peak_205	IV	1174419	1174631	+	10	NA	promoter-TSS (YDR349C)	protein_coding-promoter-TSS (YDR349C)	-349	YDR349C	YDR349C	YDR349C			YPS7			protein_coding
SPT5_T15_R2_peak_832	XV	43403	43581	+	10	NA	promoter-TSS (YOL151W)	protein_coding-promoter-TSS (YOL151W)	-202	YOL151W	YOL151W	YOL151W			GRE2			protein_coding
SPT5_T15_R2_peak_206	IV	1182897	1183176	+	10	NA	promoter-TSS (YDR353W)	protein_coding-promoter-TSS (YDR353W)	-263	YDR353W	YDR353W	YDR353W			TRR1			protein_coding
SPT5_T15_R2_peak_567	XI	219693	219931	+	10	NA	promoter-TSS (YKL117W)	protein_coding-promoter-TSS (YKL117W)	-83	tA(AGC)K1	tA(AGC)K1	tA(AGC)K1			tA(AGC)K1			tRNA
SPT5_T15_R2_peak_98	III	167932	168363	+	10	NA	promoter-TSS (YCR027C)	protein_coding-promoter-TSS (YCR027C)	-148	YCR027C	YCR027C	YCR027C			RHB1			protein_coding
SPT5_T15_R2_peak_461	VIII	204416	204654	+	10	NA	promoter-TSS (YHR048W)	protein_coding-promoter-TSS (YHR048W)	-72	YHR048W	YHR048W	YHR048W			YHK8			protein_coding
SPT5_T15_R2_peak_749	XIII	751459	751775	+	10	NA	promoter-TSS (YMR240C)	protein_coding-promoter-TSS (YMR240C)	-344	YMR241W	YMR241W	YMR241W			YHM2			protein_coding
SPT5_T15_R2_peak_700	XIII	209133	209317	+	10	NA	promoter-TSS (YML034W)	protein_coding-promoter-TSS (YML034W)	-300	YML034W	YML034W	YML034W			SRC1			protein_coding
SPT5_T15_R2_peak_439	VII	995170	995472	+	10	NA	promoter-TSS (YGR251W)	protein_coding-promoter-TSS (YGR251W)	-318	YGR251W	YGR251W	YGR251W			NOP19			protein_coding
SPT5_T15_R2_peak_451	VIII	65710	66031	+	10	NA	promoter-TSS (YHL021C)	protein_coding-promoter-TSS (YHL021C)	-11	YHL021C	YHL021C	YHL021C			AIM17			protein_coding
SPT5_T15_R2_peak_775	XIV	76701	76945	+	10	NA	promoter-TSS (YNL295W)	protein_coding-promoter-TSS (YNL295W)	-123	YNL295W	YNL295W	YNL295W			YNL295W			protein_coding
SPT5_T15_R2_peak_653	XII	707130	707487	+	10	NA	promoter-TSS (YLR284C)	protein_coding-promoter-TSS (YLR284C)	-52	YLR285W	YLR285W	YLR285W			NNT1			protein_coding
SPT5_T15_R2_peak_426	VII	865863	866194	+	10	NA	promoter-TSS (YGR184C)	protein_coding-promoter-TSS (YGR184C)	-275	YGR184C	YGR184C	YGR184C			UBR1			protein_coding
SPT5_T15_R2_peak_618	XII	323268	323507	+	10	NA	promoter-TSS (YLR092W)	protein_coding-promoter-TSS (YLR092W)	-157	YLR092W	YLR092W	YLR092W			SUL2			protein_coding
SPT5_T15_R2_peak_778	XIV	116690	117061	+	10	NA	promoter-TSS (YNL277W)	protein_coding-promoter-TSS (YNL277W)	196	YNL277W-A	YNL277W-A	YNL277W-A			YNL277W-A			protein_coding
SPT5_T15_R2_peak_904	XV	834406	835106	+	10	NA	TTS (YOR272W)	protein_coding-TTS (YOR272W)	1675	YOR273C	YOR273C	YOR273C			TPO4			protein_coding
SPT5_T15_R2_peak_886	XV	628185	628565	+	10	NA	promoter-TSS (YOR155C)	protein_coding-promoter-TSS (YOR155C)	-395	YOR155C	YOR155C	YOR155C			ISN1			protein_coding
SPT5_T15_R2_peak_433	VII	962219	962580	+	10	NA	promoter-TSS (YGR235C)	protein_coding-promoter-TSS (YGR235C)	-338	YGR235C	YGR235C	YGR235C			MIC26			protein_coding
SPT5_T15_R2_peak_294	V	167029	167567	+	10	NA	promoter-TSS (YER007C-A)	protein_coding-promoter-TSS (YER007C-A)	288	snR14	snR14	snR14			snR14			snRNA
SPT5_T15_R2_peak_605	XII	54557	54917	+	10	NA	promoter-TSS (YLL041C)	protein_coding-promoter-TSS (YLL041C)	-806	YLL041C	YLL041C	YLL041C			SDH2			protein_coding
